l1	phone_l1	l2	phone_l2	surprisal
Cahuilla	('u',)	Highland Puebla Nahuatl	i	1.671
Cahuilla	('u',)	Highland Puebla Nahuatl	eː	3.808
Cahuilla	('ui̯̯',)	Highland Puebla Nahuatl	eː	4.289
Cahuilla	('ui̯̯',)	Highland Puebla Nahuatl	nː	4.289
Cahuilla	('u̠',)	Highland Puebla Nahuatl	eː	4.289
Cahuilla	('u̠',)	Highland Puebla Nahuatl	nː	4.289
Cahuilla	('v',)	Highland Puebla Nahuatl	s	3.38
Cahuilla	('v',)	Highland Puebla Nahuatl	ʃ	3.897
Cahuilla	('w',)	Highland Puebla Nahuatl	w	1.928
Cahuilla	('w',)	Highland Puebla Nahuatl	k	2.973
Cahuilla	('x',)	Highland Puebla Nahuatl	-	2.31
Cahuilla	('x',)	Highland Puebla Nahuatl	k	2.65
Cahuilla	('y',)	Highland Puebla Nahuatl	-	1.777
Cahuilla	('y',)	Highland Puebla Nahuatl	i	3.663
Cahuilla	('ŋ',)	Highland Puebla Nahuatl	-	1.991
Cahuilla	('ɑ',)	Highland Puebla Nahuatl	e	2.159
Cahuilla	('ɑ',)	Highland Puebla Nahuatl	-	3.441
Cahuilla	('ɑ̠',)	Highland Puebla Nahuatl	aː	3.476
Cahuilla	('ɑ̠',)	Highland Puebla Nahuatl	eː	4.768
Cahuilla	('ɲ',)	Highland Puebla Nahuatl	s	2.988
Cahuilla	('ʃ',)	Highland Puebla Nahuatl	-	2.059
Cahuilla	('ʃ',)	Highland Puebla Nahuatl	t	2.432
Cahuilla	('ʔ',)	Highland Puebla Nahuatl	-	2.549
Cahuilla	('ʔ',)	Highland Puebla Nahuatl	m	3.009
Cahuilla	('ʦ',)	Highland Puebla Nahuatl	t	2.04
Cahuilla	('ʧ',)	Highland Puebla Nahuatl	w	2.716
Cahuilla	('ʧ',)	Highland Puebla Nahuatl	n	3.925
Cahuilla	('-',)	Hopi	aːi̯̯	4.469
Cahuilla	('-',)	Hopi	ɨː	4.469
Cahuilla	('a',)	Hopi	a	1.115
Cahuilla	('a',)	Hopi	-	2.193
Cahuilla	('ae̯',)	Hopi	aːi̯̯	4.469
Cahuilla	('ae̯',)	Hopi	ɨː	4.469
Cahuilla	('e',)	Hopi	-	1.853
Cahuilla	('e',)	Hopi	ɨ	2.304
Cahuilla	('eu̯̯',)	Hopi	aːi̯̯	4.469
Cahuilla	('eu̯̯',)	Hopi	ɨː	4.469
Cahuilla	('e̠',)	Hopi	ɑ	3.512
Cahuilla	('e̠',)	Hopi	aːi̯̯	5.063
Cahuilla	('h',)	Hopi	h	1.566
Cahuilla	('i',)	Hopi	a	1.735
Cahuilla	('i',)	Hopi	-	2.034
Cahuilla	('i̠',)	Hopi	iː	2.327
Cahuilla	('i̠',)	Hopi	i	2.868
Cahuilla	('j',)	Hopi	n	3.915
Cahuilla	('j',)	Hopi	h	4.174
Cahuilla	('k',)	Hopi	-	1.985
Cahuilla	('k',)	Hopi	k	2.424
Cahuilla	('kʷ',)	Hopi	-	2.639
Cahuilla	('kʷ',)	Hopi	s	3.943
Cahuilla	('l',)	Hopi	-	1.253
Cahuilla	('l',)	Hopi	ɨ	3.903
Cahuilla	('m',)	Hopi	m	1.651
Cahuilla	('m',)	Hopi	-	2.862
Cahuilla	('n',)	Hopi	-	1.213
Cahuilla	('n',)	Hopi	n	3.104
Cahuilla	('p',)	Hopi	p	1.61
Cahuilla	('p',)	Hopi	n	4.116
Cahuilla	('q',)	Hopi	v	2.786
Cahuilla	('q',)	Hopi	t	3.995
Cahuilla	('s',)	Hopi	-	2.239
Cahuilla	('s',)	Hopi	s	2.474
Cahuilla	('t',)	Hopi	-	1.833
Cahuilla	('t',)	Hopi	t	2.329
Cahuilla	('u',)	Hopi	-	2.455
Cahuilla	('u',)	Hopi	o	2.48
Cahuilla	('ui̯̯',)	Hopi	ɨ	3.512
Cahuilla	('ui̯̯',)	Hopi	aːi̯̯	5.063
Cahuilla	('u̠',)	Hopi	aːi̯̯	4.469
Cahuilla	('u̠',)	Hopi	ɨː	4.469
Cahuilla	('v',)	Hopi	-	2.796
Cahuilla	('v',)	Hopi	p	3.767
Cahuilla	('w',)	Hopi	n	2.602
Cahuilla	('w',)	Hopi	w	2.777
Cahuilla	('x',)	Hopi	q	3.059
Cahuilla	('x',)	Hopi	-	3.522
Cahuilla	('y',)	Hopi	i	2.323
Cahuilla	('y',)	Hopi	-	2.636
Cahuilla	('ŋ',)	Hopi	-	2.79
Cahuilla	('ŋ',)	Hopi	ŋ	3.577
Cahuilla	('ɑ',)	Hopi	ɑ	2.435
Cahuilla	('ɑ',)	Hopi	ɯ	2.977
Cahuilla	('ɑ̠',)	Hopi	ɑ	3.831
Cahuilla	('ɑ̠',)	Hopi	aːi̯̯	4.865
Cahuilla	('ɲ',)	Hopi	w	3.512
Cahuilla	('ɲ',)	Hopi	aːi̯̯	5.063
Cahuilla	('ʃ',)	Hopi	-	1.847
Cahuilla	('ʃ',)	Hopi	ɨ	3.071
Cahuilla	('ʔ',)	Hopi	-	1.483
Cahuilla	('ʔ',)	Hopi	q	3.599
Cahuilla	('ʦ',)	Hopi	t	2.052
Cahuilla	('ʦ',)	Hopi	m	2.958
Cahuilla	('ʧ',)	Hopi	s	2.703
Cahuilla	('ʧ',)	Hopi	t	4.09
Cahuilla	('-',)	Huarijío	ɑ̠	4.139
Cahuilla	('-',)	Huarijío	ei̯̯	4.139
Cahuilla	('a',)	Huarijío	a	1.246
Cahuilla	('a',)	Huarijío	e	2.278
Cahuilla	('ae̯',)	Huarijío	ɑ̠	4.139
Cahuilla	('ae̯',)	Huarijío	ei̯̯	4.139
Cahuilla	('e',)	Huarijío	e	1.483
Cahuilla	('e',)	Huarijío	-	2.658
Cahuilla	('eu̯̯',)	Huarijío	e	3.564
Cahuilla	('eu̯̯',)	Huarijío	ɑ̠	4.598
Cahuilla	('e̠',)	Huarijío	e	3.276
Cahuilla	('e̠',)	Huarijío	ɑ̠	4.827
Cahuilla	('h',)	Huarijío	-	2.318
Cahuilla	('h',)	Huarijío	k	4.405
Cahuilla	('i',)	Huarijío	a	1.773
Cahuilla	('i',)	Huarijío	-	1.944
Cahuilla	('i̠',)	Huarijío	i	2.197
Cahuilla	('j',)	Huarijío	k	2.97
Cahuilla	('j',)	Huarijío	o	3.665
Cahuilla	('k',)	Huarijío	-	1.979
Cahuilla	('k',)	Huarijío	ɡ	3.519
Cahuilla	('kʷ',)	Huarijío	k	3.077
Cahuilla	('kʷ',)	Huarijío	-	3.077
Cahuilla	('l',)	Huarijío	-	1.55
Cahuilla	('l',)	Huarijío	c	3.678
Cahuilla	('m',)	Huarijío	m	1.618
Cahuilla	('m',)	Huarijío	-	2.432
Cahuilla	('n',)	Huarijío	-	1.122
Cahuilla	('n',)	Huarijío	r	4.306
Cahuilla	('p',)	Huarijío	p	1.829
Cahuilla	('p',)	Huarijío	n	4.058
Cahuilla	('q',)	Huarijío	k	2.363
Cahuilla	('s',)	Huarijío	-	1.973
Cahuilla	('s',)	Huarijío	s	4.009
Cahuilla	('t',)	Huarijío	t	2.476
Cahuilla	('t',)	Huarijío	-	2.749
Cahuilla	('u',)	Huarijío	a	2.453
Cahuilla	('u',)	Huarijío	-	2.468
Cahuilla	('ui̯̯',)	Huarijío	e	3.172
Cahuilla	('ui̯̯',)	Huarijío	l	3.948
Cahuilla	('u̠',)	Huarijío	j	2.988
Cahuilla	('v',)	Huarijío	ʔ	3.347
Cahuilla	('v',)	Huarijío	-	3.347
Cahuilla	('w',)	Huarijío	w	1.738
Cahuilla	('w',)	Huarijío	s	3.85
Cahuilla	('x',)	Huarijío	-	2.976
Cahuilla	('x',)	Huarijío	ɡ	3.497
Cahuilla	('y',)	Huarijío	a	2.24
Cahuilla	('y',)	Huarijío	i	2.248
Cahuilla	('ŋ',)	Huarijío	-	2.479
Cahuilla	('ŋ',)	Huarijío	n	3.262
Cahuilla	('ɑ',)	Huarijío	ɑ̠	2.296
Cahuilla	('ɑ',)	Huarijío	-	3.579
Cahuilla	('ɑ̠',)	Huarijío	u̯aː	3.708
Cahuilla	('ɑ̠',)	Huarijío	ɑ̠	4.483
Cahuilla	('ɲ',)	Huarijío	ɑ̠	4.139
Cahuilla	('ɲ',)	Huarijío	ei̯̯	4.139
Cahuilla	('ʃ',)	Huarijío	-	1.395
Cahuilla	('ʃ',)	Huarijío	m	3.984
Cahuilla	('ʔ',)	Huarijío	h	2.985
Cahuilla	('ʔ',)	Huarijío	ʔ	3.0
Cahuilla	('ʦ',)	Huarijío	h	2.601
Cahuilla	('ʦ',)	Huarijío	r	2.93
Cahuilla	('ʧ',)	Huarijío	h	2.274
Cahuilla	('ʧ',)	Huarijío	s	4.437
Cahuilla	('-',)	Huichol	eː	4.286
Cahuilla	('-',)	Huichol	ei̯̯	4.286
Cahuilla	('a',)	Huichol	a	1.405
Cahuilla	('a',)	Huichol	-	1.914
Cahuilla	('ae̯',)	Huichol	eː	4.286
Cahuilla	('ae̯',)	Huichol	ei̯̯	4.286
Cahuilla	('e',)	Huichol	e	1.855
Cahuilla	('e',)	Huichol	-	2.411
Cahuilla	('eu̯̯',)	Huichol	eː	4.286
Cahuilla	('eu̯̯',)	Huichol	ei̯̯	4.286
Cahuilla	('e̠',)	Huichol	ɑ	3.515
Cahuilla	('e̠',)	Huichol	eː	5.066
Cahuilla	('h',)	Huichol	h	2.443
Cahuilla	('h',)	Huichol	j	3.851
Cahuilla	('i',)	Huichol	-	1.776
Cahuilla	('i',)	Huichol	a	2.665
Cahuilla	('i̠',)	Huichol	ai̯̯	2.26
Cahuilla	('j',)	Huichol	ɨ	3.412
Cahuilla	('j',)	Huichol	-	4.763
Cahuilla	('k',)	Huichol	-	1.3
Cahuilla	('k',)	Huichol	k	3.659
Cahuilla	('kʷ',)	Huichol	kʷ	3.295
Cahuilla	('kʷ',)	Huichol	eː	5.108
Cahuilla	('l',)	Huichol	-	1.442
Cahuilla	('l',)	Huichol	e	4.161
Cahuilla	('m',)	Huichol	-	1.654
Cahuilla	('m',)	Huichol	m	2.074
Cahuilla	('n',)	Huichol	-	1.45
Cahuilla	('n',)	Huichol	t	2.889
Cahuilla	('p',)	Huichol	h	2.733
Cahuilla	('p',)	Huichol	j	3.477
Cahuilla	('q',)	Huichol	k	3.587
Cahuilla	('q',)	Huichol	n	3.846
Cahuilla	('s',)	Huichol	-	3.207
Cahuilla	('s',)	Huichol	r	3.387
Cahuilla	('t',)	Huichol	-	1.922
Cahuilla	('t',)	Huichol	t	2.237
Cahuilla	('u',)	Huichol	ai̯̯	3.335
Cahuilla	('u',)	Huichol	-	3.466
Cahuilla	('ui̯̯',)	Huichol	w	4.029
Cahuilla	('ui̯̯',)	Huichol	eː	4.546
Cahuilla	('u̠',)	Huichol	n	3.129
Cahuilla	('v',)	Huichol	w	3.041
Cahuilla	('v',)	Huichol	r	4.65
Cahuilla	('w',)	Huichol	w	1.414
Cahuilla	('w',)	Huichol	-	3.221
Cahuilla	('x',)	Huichol	-	2.134
Cahuilla	('x',)	Huichol	k	3.794
Cahuilla	('y',)	Huichol	a	2.211
Cahuilla	('y',)	Huichol	-	3.397
Cahuilla	('ŋ',)	Huichol	kʷ	3.93
Cahuilla	('ŋ',)	Huichol	z	4.189
Cahuilla	('ɑ',)	Huichol	-	1.885
Cahuilla	('ɑ̠',)	Huichol	eː	3.772
Cahuilla	('ɑ̠',)	Huichol	ei̯̯	4.806
Cahuilla	('ɲ',)	Huichol	u	3.386
Cahuilla	('ɲ',)	Huichol	eː	5.195
Cahuilla	('ʃ',)	Huichol	-	1.936
Cahuilla	('ʃ',)	Huichol	r	3.174
Cahuilla	('ʔ',)	Huichol	-	1.744
Cahuilla	('ʔ',)	Huichol	m	2.999
Cahuilla	('ʦ',)	Huichol	-	2.336
Cahuilla	('ʦ',)	Huichol	t	4.266
Cahuilla	('ʧ',)	Huichol	k	3.452
Cahuilla	('ʧ',)	Huichol	-	4.402
Cahuilla	('-',)	Kawaiisu	eː	4.591
Cahuilla	('-',)	Kawaiisu	ɨː	4.591
Cahuilla	('a',)	Kawaiisu	a	1.841
Cahuilla	('a',)	Kawaiisu	-	2.001
Cahuilla	('ae̯',)	Kawaiisu	eː	4.591
Cahuilla	('ae̯',)	Kawaiisu	ɨː	4.591
Cahuilla	('e',)	Kawaiisu	i	2.702
Cahuilla	('e',)	Kawaiisu	u	3.05
Cahuilla	('eu̯̯',)	Kawaiisu	eː	4.591
Cahuilla	('eu̯̯',)	Kawaiisu	ɨː	4.591
Cahuilla	('e̠',)	Kawaiisu	ɑ	2.582
Cahuilla	('e̠',)	Kawaiisu	ɯ	4.487
Cahuilla	('h',)	Kawaiisu	h	1.318
Cahuilla	('i',)	Kawaiisu	i	1.447
Cahuilla	('i',)	Kawaiisu	a	2.225
Cahuilla	('i̠',)	Kawaiisu	i	2.162
Cahuilla	('j',)	Kawaiisu	-	3.033
Cahuilla	('j',)	Kawaiisu	ɨː	4.062
Cahuilla	('k',)	Kawaiisu	ɡ	2.438
Cahuilla	('k',)	Kawaiisu	k	2.728
Cahuilla	('kʷ',)	Kawaiisu	-	2.242
Cahuilla	('kʷ',)	Kawaiisu	k	4.387
Cahuilla	('l',)	Kawaiisu	v	1.195
Cahuilla	('l',)	Kawaiisu	-	3.492
Cahuilla	('m',)	Kawaiisu	-	2.291
Cahuilla	('m',)	Kawaiisu	w	2.668
Cahuilla	('n',)	Kawaiisu	-	1.216
Cahuilla	('n',)	Kawaiisu	n	2.407
Cahuilla	('p',)	Kawaiisu	p	1.513
Cahuilla	('p',)	Kawaiisu	-	3.803
Cahuilla	('q',)	Kawaiisu	ɡ	3.197
Cahuilla	('q',)	Kawaiisu	k	3.463
Cahuilla	('s',)	Kawaiisu	-	2.139
Cahuilla	('s',)	Kawaiisu	s	3.499
Cahuilla	('t',)	Kawaiisu	-	1.846
Cahuilla	('t',)	Kawaiisu	t	1.91
Cahuilla	('u',)	Kawaiisu	u	1.765
Cahuilla	('u',)	Kawaiisu	-	3.737
Cahuilla	('ui̯̯',)	Kawaiisu	eː	4.591
Cahuilla	('ui̯̯',)	Kawaiisu	ɨː	4.591
Cahuilla	('u̠',)	Kawaiisu	eː	4.591
Cahuilla	('u̠',)	Kawaiisu	ɨː	4.591
Cahuilla	('v',)	Kawaiisu	-	2.743
Cahuilla	('v',)	Kawaiisu	h	3.05
Cahuilla	('w',)	Kawaiisu	w	1.902
Cahuilla	('w',)	Kawaiisu	-	2.968
Cahuilla	('x',)	Kawaiisu	n	2.731
Cahuilla	('x',)	Kawaiisu	-	2.785
Cahuilla	('y',)	Kawaiisu	i	1.924
Cahuilla	('y',)	Kawaiisu	ɨ	3.092
Cahuilla	('ŋ',)	Kawaiisu	ɡ	3.015
Cahuilla	('ŋ',)	Kawaiisu	-	3.54
Cahuilla	('ɑ',)	Kawaiisu	i	1.86
Cahuilla	('ɑ̠',)	Kawaiisu	i	3.398
Cahuilla	('ɑ̠',)	Kawaiisu	ɑ	4.432
Cahuilla	('ɲ',)	Kawaiisu	m	3.663
Cahuilla	('ɲ',)	Kawaiisu	eː	5.131
Cahuilla	('ʃ',)	Kawaiisu	-	1.67
Cahuilla	('ʃ',)	Kawaiisu	d	4.735
Cahuilla	('ʔ',)	Kawaiisu	ʔ	2.306
Cahuilla	('ʔ',)	Kawaiisu	c	3.616
Cahuilla	('ʦ',)	Kawaiisu	n	2.281
Cahuilla	('ʦ',)	Kawaiisu	t	2.437
Cahuilla	('ʧ',)	Kawaiisu	ʔ	3.251
Cahuilla	('ʧ',)	Kawaiisu	s	3.943
Cahuilla	('-',)	Luiseño	ɑ̠	4.403
Cahuilla	('-',)	Luiseño	ʔ	4.403
Cahuilla	('a',)	Luiseño	a	0.788
Cahuilla	('a',)	Luiseño	-	2.9
Cahuilla	('ae̯',)	Luiseño	ɑ̠	4.403
Cahuilla	('ae̯',)	Luiseño	ʔ	4.403
Cahuilla	('e',)	Luiseño	-	2.435
Cahuilla	('e',)	Luiseño	o	2.852
Cahuilla	('eu̯̯',)	Luiseño	ou̯̯	3.701
Cahuilla	('eu̯̯',)	Luiseño	ɑ̠	4.994
Cahuilla	('e̠',)	Luiseño	ɑ̠	2.554
Cahuilla	('e̠',)	Luiseño	ɑ	3.9
Cahuilla	('h',)	Luiseño	h	1.565
Cahuilla	('h',)	Luiseño	-	3.886
Cahuilla	('i',)	Luiseño	-	1.972
Cahuilla	('i',)	Luiseño	e	2.613
Cahuilla	('i̠',)	Luiseño	iː	2.289
Cahuilla	('i̠',)	Luiseño	i	2.68
Cahuilla	('j',)	Luiseño	j	2.685
Cahuilla	('j',)	Luiseño	-	2.88
Cahuilla	('k',)	Luiseño	k	2.349
Cahuilla	('k',)	Luiseño	-	3.043
Cahuilla	('kʷ',)	Luiseño	-	2.814
Cahuilla	('kʷ',)	Luiseño	p	5.323
Cahuilla	('l',)	Luiseño	l	1.244
Cahuilla	('l',)	Luiseño	t	2.529
Cahuilla	('m',)	Luiseño	m	0.917
Cahuilla	('m',)	Luiseño	ʔ	3.556
Cahuilla	('n',)	Luiseño	n	1.743
Cahuilla	('n',)	Luiseño	-	2.22
Cahuilla	('p',)	Luiseño	p	1.032
Cahuilla	('p',)	Luiseño	q	4.692
Cahuilla	('q',)	Luiseño	q	2.546
Cahuilla	('s',)	Luiseño	ʂ	2.475
Cahuilla	('s',)	Luiseño	l	4.392
Cahuilla	('t',)	Luiseño	t	1.011
Cahuilla	('t',)	Luiseño	-	3.242
Cahuilla	('u',)	Luiseño	u	1.602
Cahuilla	('u',)	Luiseño	-	3.59
Cahuilla	('ui̯̯',)	Luiseño	j	3.701
Cahuilla	('ui̯̯',)	Luiseño	ɑ̠	4.994
Cahuilla	('u̠',)	Luiseño	o	4.122
Cahuilla	('u̠',)	Luiseño	ɑ̠	4.639
Cahuilla	('v',)	Luiseño	v	4.145
Cahuilla	('v',)	Luiseño	p	4.403
Cahuilla	('w',)	Luiseño	w	1.284
Cahuilla	('w',)	Luiseño	-	3.008
Cahuilla	('x',)	Luiseño	-	2.099
Cahuilla	('x',)	Luiseño	x	3.444
Cahuilla	('y',)	Luiseño	a	1.802
Cahuilla	('y',)	Luiseño	-	2.357
Cahuilla	('ŋ',)	Luiseño	-	2.771
Cahuilla	('ŋ',)	Luiseño	ŋ	3.537
Cahuilla	('ɑ',)	Luiseño	-	2.098
Cahuilla	('ɑ',)	Luiseño	ɑ	2.433
Cahuilla	('ɑ̠',)	Luiseño	ɑ	3.701
Cahuilla	('ɑ̠',)	Luiseño	ɑ̠	4.994
Cahuilla	('ɲ',)	Luiseño	ʂ	3.14
Cahuilla	('ʃ',)	Luiseño	ʃ	2.063
Cahuilla	('ʃ',)	Luiseño	a	4.098
Cahuilla	('ʔ',)	Luiseño	-	1.669
Cahuilla	('ʔ',)	Luiseño	ʔ	2.367
Cahuilla	('ʦ',)	Luiseño	ʦ	1.183
Cahuilla	('ʦ',)	Luiseño	ʃ	3.19
Cahuilla	('ʧ',)	Luiseño	ʃ	3.04
Cahuilla	('ʧ',)	Luiseño	ŋ	3.561
Cahuilla	('-',)	Mayo	eː	4.441
Cahuilla	('-',)	Mayo	ei̯̯	4.441
Cahuilla	('a',)	Mayo	a	1.39
Cahuilla	('a',)	Mayo	e	2.48
Cahuilla	('ae̯',)	Mayo	eː	4.441
Cahuilla	('ae̯',)	Mayo	ei̯̯	4.441
Cahuilla	('e',)	Mayo	-	2.154
Cahuilla	('e',)	Mayo	i	2.57
Cahuilla	('eu̯̯',)	Mayo	eː	4.441
Cahuilla	('eu̯̯',)	Mayo	ei̯̯	4.441
Cahuilla	('e̠',)	Mayo	ɑ	4.3
Cahuilla	('e̠',)	Mayo	eː	4.558
Cahuilla	('h',)	Mayo	h	1.532
Cahuilla	('i',)	Mayo	i	1.814
Cahuilla	('i',)	Mayo	a	2.834
Cahuilla	('i̠',)	Mayo	i̠	2.596
Cahuilla	('i̠',)	Mayo	i	3.396
Cahuilla	('j',)	Mayo	-	3.557
Cahuilla	('j',)	Mayo	i	4.102
Cahuilla	('k',)	Mayo	k	1.989
Cahuilla	('k',)	Mayo	-	2.904
Cahuilla	('kʷ',)	Mayo	-	3.124
Cahuilla	('kʷ',)	Mayo	b	3.245
Cahuilla	('l',)	Mayo	-	1.73
Cahuilla	('l',)	Mayo	m	2.83
Cahuilla	('m',)	Mayo	-	2.447
Cahuilla	('m',)	Mayo	m	2.56
Cahuilla	('n',)	Mayo	-	1.788
Cahuilla	('n',)	Mayo	n	3.085
Cahuilla	('p',)	Mayo	b	2.057
Cahuilla	('p',)	Mayo	s	4.149
Cahuilla	('q',)	Mayo	kː	3.344
Cahuilla	('q',)	Mayo	k	4.378
Cahuilla	('s',)	Mayo	s	2.07
Cahuilla	('s',)	Mayo	-	2.988
Cahuilla	('t',)	Mayo	-	2.06
Cahuilla	('t',)	Mayo	t	2.229
Cahuilla	('u',)	Mayo	o	2.669
Cahuilla	('u',)	Mayo	a	3.18
Cahuilla	('ui̯̯',)	Mayo	e	4.018
Cahuilla	('ui̯̯',)	Mayo	eː	4.793
Cahuilla	('u̠',)	Mayo	eː	4.441
Cahuilla	('u̠',)	Mayo	ei̯̯	4.441
Cahuilla	('v',)	Mayo	-	2.081
Cahuilla	('v',)	Mayo	h	4.093
Cahuilla	('w',)	Mayo	w	2.465
Cahuilla	('w',)	Mayo	kː	3.453
Cahuilla	('x',)	Mayo	-	3.078
Cahuilla	('x',)	Mayo	k	3.249
Cahuilla	('y',)	Mayo	a	1.822
Cahuilla	('y',)	Mayo	-	3.357
Cahuilla	('ŋ',)	Mayo	m	2.965
Cahuilla	('ŋ',)	Mayo	-	3.052
Cahuilla	('ɑ',)	Mayo	ɑ	1.721
Cahuilla	('ɑ',)	Mayo	-	5.003
Cahuilla	('ɑ̠',)	Mayo	ɑ	3.594
Cahuilla	('ɑ̠',)	Mayo	eː	5.145
Cahuilla	('ɲ',)	Mayo	h	4.159
Cahuilla	('ɲ',)	Mayo	eː	4.676
Cahuilla	('ʃ',)	Mayo	-	2.023
Cahuilla	('ʃ',)	Mayo	l	3.037
Cahuilla	('ʔ',)	Mayo	-	2.35
Cahuilla	('ʔ',)	Mayo	s	4.076
Cahuilla	('ʦ',)	Mayo	t	1.889
Cahuilla	('ʧ',)	Mayo	ʔ	3.614
Cahuilla	('ʧ',)	Mayo	e	3.614
Cahuilla	('-',)	Mono	eː	4.444
Cahuilla	('-',)	Mono	ɡʱ	4.444
Cahuilla	('a',)	Mono	-	1.596
Cahuilla	('a',)	Mono	a	1.615
Cahuilla	('ae̯',)	Mono	eː	4.444
Cahuilla	('ae̯',)	Mono	ɡʱ	4.444
Cahuilla	('e',)	Mono	-	2.351
Cahuilla	('e',)	Mono	o	2.555
Cahuilla	('eu̯̯',)	Mono	aː	3.494
Cahuilla	('eu̯̯',)	Mono	eː	5.304
Cahuilla	('e̠',)	Mono	ɑ	3.359
Cahuilla	('e̠',)	Mono	eː	5.427
Cahuilla	('h',)	Mono	h	1.749
Cahuilla	('i',)	Mono	-	1.924
Cahuilla	('i',)	Mono	o	3.246
Cahuilla	('i̠',)	Mono	ɑ	2.329
Cahuilla	('j',)	Mono	-	3.351
Cahuilla	('j',)	Mono	w	3.381
Cahuilla	('k',)	Mono	-	2.404
Cahuilla	('k',)	Mono	q	3.379
Cahuilla	('kʷ',)	Mono	-	2.928
Cahuilla	('kʷ',)	Mono	t	3.186
Cahuilla	('l',)	Mono	-	0.912
Cahuilla	('l',)	Mono	s	4.423
Cahuilla	('m',)	Mono	-	1.816
Cahuilla	('m',)	Mono	p	2.809
Cahuilla	('n',)	Mono	-	1.46
Cahuilla	('n',)	Mono	n	2.312
Cahuilla	('p',)	Mono	p	2.815
Cahuilla	('p',)	Mono	-	3.295
Cahuilla	('q',)	Mono	qː	2.928
Cahuilla	('q',)	Mono	t	4.483
Cahuilla	('s',)	Mono	-	3.252
Cahuilla	('s',)	Mono	qː	4.173
Cahuilla	('t',)	Mono	-	1.81
Cahuilla	('t',)	Mono	t	1.924
Cahuilla	('u',)	Mono	u	2.158
Cahuilla	('u',)	Mono	o	2.885
Cahuilla	('ui̯̯',)	Mono	ɨ	3.766
Cahuilla	('ui̯̯',)	Mono	eː	5.058
Cahuilla	('u̠',)	Mono	eː	4.444
Cahuilla	('u̠',)	Mono	ɡʱ	4.444
Cahuilla	('v',)	Mono	-	3.927
Cahuilla	('v',)	Mono	pː	4.273
Cahuilla	('w',)	Mono	-	3.699
Cahuilla	('w',)	Mono	w	3.823
Cahuilla	('x',)	Mono	-	1.805
Cahuilla	('x',)	Mono	j	4.882
Cahuilla	('y',)	Mono	-	2.866
Cahuilla	('y',)	Mono	i	3.455
Cahuilla	('ŋ',)	Mono	-	2.081
Cahuilla	('ŋ',)	Mono	mː	4.032
Cahuilla	('ɑ',)	Mono	-	2.051
Cahuilla	('ɑ̠',)	Mono	a	3.901
Cahuilla	('ɑ̠',)	Mono	eː	4.935
Cahuilla	('ɲ',)	Mono	eː	4.444
Cahuilla	('ɲ',)	Mono	ɡʱ	4.444
Cahuilla	('ʃ',)	Mono	-	1.674
Cahuilla	('ʃ',)	Mono	p	4.657
Cahuilla	('ʔ',)	Mono	-	2.661
Cahuilla	('ʔ',)	Mono	h	3.389
Cahuilla	('ʦ',)	Mono	-	2.427
Cahuilla	('ʦ',)	Mono	t	3.86
Cahuilla	('ʧ',)	Mono	s	3.273
Cahuilla	('ʧ',)	Mono	t	5.087
Cahuilla	('-',)	Northern Paiute	nː	4.426
Cahuilla	('-',)	Northern Paiute	iː	4.426
Cahuilla	('a',)	Northern Paiute	a	1.521
Cahuilla	('a',)	Northern Paiute	-	1.932
Cahuilla	('ae̯',)	Northern Paiute	nː	4.426
Cahuilla	('ae̯',)	Northern Paiute	iː	4.426
Cahuilla	('e',)	Northern Paiute	-	1.739
Cahuilla	('e',)	Northern Paiute	ɨ	2.876
Cahuilla	('eu̯̯',)	Northern Paiute	nː	4.426
Cahuilla	('eu̯̯',)	Northern Paiute	iː	4.426
Cahuilla	('e̠',)	Northern Paiute	nː	4.426
Cahuilla	('e̠',)	Northern Paiute	iː	4.426
Cahuilla	('h',)	Northern Paiute	h	2.133
Cahuilla	('i',)	Northern Paiute	a	2.405
Cahuilla	('i',)	Northern Paiute	-	2.622
Cahuilla	('i̠',)	Northern Paiute	iː	2.36
Cahuilla	('j',)	Northern Paiute	aː	3.506
Cahuilla	('j',)	Northern Paiute	-	3.768
Cahuilla	('k',)	Northern Paiute	-	1.766
Cahuilla	('k',)	Northern Paiute	ʦː	3.548
Cahuilla	('kʷ',)	Northern Paiute	-	2.459
Cahuilla	('kʷ',)	Northern Paiute	kʷ	4.809
Cahuilla	('l',)	Northern Paiute	-	1.418
Cahuilla	('l',)	Northern Paiute	h	2.92
Cahuilla	('m',)	Northern Paiute	m	2.399
Cahuilla	('m',)	Northern Paiute	-	2.529
Cahuilla	('n',)	Northern Paiute	-	1.538
Cahuilla	('n',)	Northern Paiute	n	1.568
Cahuilla	('p',)	Northern Paiute	p	2.117
Cahuilla	('p',)	Northern Paiute	-	3.817
Cahuilla	('q',)	Northern Paiute	kː	2.179
Cahuilla	('q',)	Northern Paiute	k	5.325
Cahuilla	('s',)	Northern Paiute	-	2.205
Cahuilla	('s',)	Northern Paiute	sː	4.215
Cahuilla	('t',)	Northern Paiute	-	1.811
Cahuilla	('t',)	Northern Paiute	t	2.067
Cahuilla	('u',)	Northern Paiute	u	2.286
Cahuilla	('u',)	Northern Paiute	ui̯̯	3.983
Cahuilla	('ui̯̯',)	Northern Paiute	w	4.287
Cahuilla	('ui̯̯',)	Northern Paiute	nː	4.545
Cahuilla	('u̠',)	Northern Paiute	oː	4.147
